num,accumTime
106,4127.99
22,889.71
114,3825.90
140,5161.89
8,94.23
0,0.00
35,1017.63
169,5406.87
45,1641.28
51,1809.17
5,274.37
0,0.00
3,37.19
9,430.98
130,4646.32
145,6389.93
96,3183.90
1,5.32
0,0.00
25,1861.50
0,0.00
5,413.47
4,390.35
0,0.00
0,0.00
0,0.00
0,0.00
2,156.67
24,880.53
0,0.00
7,188.29
9,359.90
1,6.20
3,275.28
0,0.00
22,846.54
0,0.00
3,107.36
0,0.00
62,2428.68
77,3302.16
0,0.00
0,0.00
110,3461.87
51,2578.25
358,9344.56
79,2374.54
0,0.00
19,685.95
0,0.00
1,44.54
0,0.00
0,0.00
7,236.82
0,0.00
0,0.00
28,1652.31
101,3767.92
4,238.10
2,140.64
7,64.64
63,2894.14
309,15073.57
49,998.61
1,194.69
1,31.84
5,235.00
4,97.86
40,1455.12
11,162.20
4,131.38
4,124.28
25,1073.78
0,0.00
1,28.69
0,0.00
41,2191.02
85,4094.56
10,518.73
69,1950.45
21,722.37
4,156.70
13,337.03
11,672.22
5,78.73
0,0.00
12,206.19
33,1572.78
4,208.48
4,191.96
6,349.37
23,1205.48
35,1597.03
0,0.00
7,243.62
28,824.35
16,325.34
0,0.00
102,3316.99
8,258.34
0,0.00
0,0.00
4,130.06
0,0.00
7,175.12
0,0.00
1,19.65
17,374.06
32,1005.99
11,232.00
0,0.00
76,2975.74
107,3947.16
110,6883.11
88,2928.96
36,1166.51
72,2081.61
9,477.25
0,0.00
7,161.64
0,0.00
2,167.86
4,209.85
0,0.00
115,2783.97
136,3603.83
0,0.00
0,0.00
0,0.00
0,0.00
67,2744.57
104,4189.48
0,0.00
11,124.59
0,0.00
11,436.30
9,292.76
135,4352.49
34,1423.18
3,164.63
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
34,923.45
0,0.00
0,0.00
29,826.21
83,2784.12
258,7183.60
1069,43475.05
735,21929.21
798,22794.16
1180,30897.46
0,0.00
0,0.00
41,2332.47
17,792.07
0,0.00
21,850.47
0,0.00
0,0.00
2,103.26
120,5656.69
0,0.00
44,1248.58
0,0.00
0,0.00
591,18310.34
1153,36678.52
548,18061.66
137,4476.96
949,34079.42
0,0.00
152,5917.49
288,10388.86
0,0.00
0,0.00
843,30180.10
0,0.00
0,0.00
6,73.75
32,2258.47
3,106.33
1,36.00
0,0.00
3,88.68
0,0.00
1,128.34
0,0.00
1,59.84
0,0.00
0,0.00
0,0.00
2,32.77
0,0.00
5,120.88
0,0.00
1,8.04
0,0.00
10,647.08
0,0.00
5,359.80
0,0.00
17,608.27
22,634.54
2,122.36
21,1001.85
0,0.00
8,564.68
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
2,114.77
0,0.00
2,110.49
23,2181.27
0,0.00
0,0.00
0,0.00
0,0.00
7,416.31
0,0.00
0,0.00
1,48.77
4,293.76
0,0.00
0,0.00
0,0.00
0,0.00
1,130.02
6,128.72
0,0.00
0,0.00
0,0.00
0,0.00
51,2364.20
10,362.62
0,0.00
19,1218.79
5,165.95
0,0.00
0,0.00
13,812.39
25,856.63
0,0.00
1,170.62
0,0.00
0,0.00
45,1608.82
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
5,413.20
0,0.00
0,0.00
0,0.00
0,0.00
4,298.58
0,0.00
0,0.00
1,141.97
5,237.70
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
1,30.02
0,0.00
0,0.00
2,141.84
8,784.74
6,218.15
0,0.00
0,0.00
0,0.00
3,164.21
0,0.00
2,43.61
0,0.00
1,35.49
17,720.24
11,339.97
0,0.00
8,434.28
49,1554.16
36,1441.75
0,0.00
70,3752.05
0,0.00
0,0.00
0,0.00
102,3988.21
47,1362.24
5,628.23
8,134.19
1,42.17
0,0.00
3,182.53
0,0.00
3,138.34
1,10.47
0,0.00
37,986.71
11,486.00
0,0.00
1,18.72
1,43.84
0,0.00
7,240.02
1,131.34
0,0.00
11,241.02
16,640.95
6,328.72
0,0.00
254,9742.93
798,28978.46
184,7121.91
396,14661.22
275,10517.08
0,0.00
0,0.00
0,0.00
9,503.98
10,438.70
8,211.06
4,283.71
26,1487.62
0,0.00
1,3.97
0,0.00
6,321.42
0,0.00
0,0.00
5,101.10
10,444.20
1,187.24
0,0.00
0,0.00
0,0.00
1,138.24
0,0.00
0,0.00
6,192.59
6,130.92
183,7284.80
131,4274.76
0,0.00
50,1726.50
3,111.91
0,0.00
0,0.00
5,263.00
13,658.61
9,336.40
0,0.00
8,746.86
1,33.37
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
5,236.70
0,0.00
18,702.08
17,460.49
13,325.44
0,0.00
1,24.70
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
4,138.20
0,0.00
1,28.54
8,259.59
1,18.14
95,3248.75
16,827.14
45,1120.17
20,444.53
0,0.00
0,0.00
0,0.00
11,595.05
25,1043.43
6,386.07
120,5333.12
55,2713.38
1,14.99
14,889.03
15,619.67
6,320.60
16,361.77
0,0.00
11,359.50
0,0.00
2,54.91
0,0.00
0,0.00
0,0.00
38,2201.34
12,451.51
2,198.24
6,198.62
0,0.00
287,8421.26
129,6452.08
0,0.00
0,0.00
0,0.00
4,195.16
0,0.00
11,372.85
0,0.00
0,0.00
4,241.95
389,11148.72
109,3065.54
44,1380.98
60,3219.05
0,0.00
0,0.00
0,0.00
1,28.17
0,0.00
3,223.73
83,3110.43
165,5532.69
14,297.58
7,505.74
8,212.01
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
100,3011.32
11,478.92
1,39.42
267,8552.76
348,11487.63
257,6175.82
215,5356.43
10,268.33
0,0.00
0,0.00
30,788.90
18,616.71
0,0.00
14,780.91
8,396.56
61,2141.68
85,3506.44
11,334.75
0,0.00
3,84.41
21,777.02
16,493.20
4,133.35
7,125.21
166,7452.53
10,404.08
0,0.00
0,0.00
0,0.00
0,0.00
107,3835.59
304,9925.84
0,0.00
0,0.00
4,61.06
0,0.00
5,164.77
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
26,867.90
0,0.00
69,3957.14
133,2054.87
662,18906.61
0,0.00
12,395.69
62,3039.12
391,11836.75
0,0.00
3,188.36
68,2395.25
212,8712.17
8,174.86
11,342.37
273,8647.35
109,4812.10
0,0.00
0,0.00
4,177.15
0,0.00
128,4660.47
76,2753.19
56,1488.36
55,1783.27
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
51,2861.36
35,1885.75
0,0.00
0,0.00
0,0.00
2,70.52
1,31.09
3,179.76
11,337.34
0,0.00
92,2750.18
41,1538.02
56,1876.81
41,1626.55
201,7298.83
96,2744.81
70,2213.22
0,0.00
24,945.66
64,2319.47
162,4271.01
176,5678.06
54,1885.57
86,3186.99
33,916.98
65,2030.15
50,1619.68
41,1032.49
0,0.00
2,107.44
0,0.00
95,2423.89
62,2249.18
126,4373.87
160,5451.13
0,0.00
212,7973.24
83,3762.74
14,422.67
227,11514.43
222,8464.45
227,9858.08
0,0.00
0,0.00
118,5342.26
6,333.95
1,7.67
8,384.48
0,0.00
8,226.54
6,309.55
11,651.24
212,7758.92
6,220.09
12,877.50
0,0.00
0,0.00
1,14.24
0,0.00
95,4467.57
492,23176.20
0,0.00
5,202.60
0,0.00
0,0.00
0,0.00
0,0.00
8,421.56
8,372.16
0,0.00
2,171.79
157,3635.66
0,0.00
67,3467.44
30,766.53
0,0.00
1,17.37
0,0.00
9,496.01
0,0.00
0,0.00
59,2357.53
40,1491.48
0,0.00
1,4.64
13,544.41
61,2500.05
0,0.00
0,0.00
36,921.52
36,1193.52
3,77.74
0,0.00
46,2185.12
24,983.38
14,513.76
0,0.00
0,0.00
2,39.74
3,122.66
2,37.29
8,200.26
38,1057.18
8,246.86
33,1259.19
55,1541.10
29,813.95
0,0.00
1,22.84
5,136.32
0,0.00
0,0.00
0,0.00
0,0.00
8,404.61
0,0.00
53,2388.52
5,153.30
12,496.34
17,343.61
89,2924.17
0,0.00
0,0.00
10,265.57
6,189.67
31,992.39
19,669.23
23,1185.51
6,566.10
9,282.01
37,1880.95
112,3358.51
40,1590.90
34,1419.55
26,1195.69
0,0.00
1,27.75
50,1893.17
75,2009.45
45,1737.60
107,3117.94
0,0.00
72,1942.25
51,1540.02
0,0.00
54,1448.63
0,0.00
7,423.41
0,0.00
0,0.00
0,0.00
77,2722.36
19,968.31
7,274.42
73,4323.24
12,911.74
0,0.00
0,0.00
11,497.35
0,0.00
3,121.83
46,1700.59
0,0.00
67,2388.33
91,3031.59
139,3425.43
198,5598.41
6,82.17
0,0.00
0,0.00
0,0.00
9,255.66
0,0.00
56,2111.96
21,775.52
17,516.32
3,33.89
3,75.74
30,771.55
0,0.00
0,0.00
0,0.00
14,879.14
0,0.00
43,1631.48
30,738.02
120,4117.55
121,4273.74
17,959.76
0,0.00
0,0.00
4,66.00
30,1707.83
0,0.00
19,860.71
45,1083.03
19,630.78
18,629.78
0,0.00
26,736.29
29,1306.48
0,0.00
1,57.00
0,0.00
0,0.00
4,81.60
0,0.00
0,0.00
0,0.00
9,233.71
1,64.55
86,3357.59
58,2480.58
3,190.08
2,29.49
70,2911.08
15,790.97
117,3525.88
8,233.38
3,185.53
0,0.00
0,0.00
0,0.00
0,0.00
2,199.31
17,541.81
54,2857.84
50,2630.71
0,0.00
3,90.81
43,1404.54
48,1765.73
27,685.64
0,0.00
5,218.77
0,0.00
12,287.44
130,4022.96
16,435.75
14,502.35
5,102.47
7,613.79
36,1325.20
68,2206.03
4,64.06
18,828.01
0,0.00
1,165.94
0,0.00
59,2172.88
11,561.77
83,3393.18
150,4711.66
137,3123.62
0,0.00
6,262.52
0,0.00
7,201.49
0,0.00
45,1876.80
0,0.00
0,0.00
0,0.00
7,383.71
0,0.00
0,0.00
0,0.00
26,1408.33
49,1587.67
0,0.00
0,0.00
435,11151.13
348,8635.27
1,16.10
19,574.98
3,84.18
1,58.72
5,153.78
0,0.00
35,1844.97
21,711.34
9,191.73
26,806.94
0,0.00
0,0.00
104,4939.05
4,260.20
0,0.00
1,94.10
0,0.00
0,0.00
1,55.30
134,4339.29
42,1644.26
23,2503.45
0,0.00
0,0.00
19,456.45
0,0.00
89,2512.62
105,2958.17
0,0.00
1,20.99
77,2871.67
60,1408.12
0,0.00
0,0.00
3,51.56
7,117.89
52,2924.40
62,2695.17
38,692.41
13,435.93
0,0.00
14,1172.96
0,0.00
1,55.54
2,60.99
4,280.30
3,86.33
0,0.00
2,150.34
3,338.09
3,126.94
7,371.34
17,810.16
9,128.53
144,5835.56
101,3861.62
348,7221.58
82,1973.11
58,1539.18
56,1143.88
45,2084.85
27,1029.62
430,13732.93
93,2784.68
0,0.00
49,2079.04
0,0.00
1,13.84
0,0.00
0,0.00
20,418.02
15,1270.90
0,0.00
50,1451.09
21,620.74
73,1815.85
71,2192.14
32,1858.29
28,1234.53
182,4366.07
142,3663.23
126,4318.64
57,1761.26
166,6972.34
297,10203.27
3,74.78
57,1522.92
2,20.71
0,0.00
0,0.00
85,2429.21
116,5657.63
0,0.00
0,0.00
10,909.55
158,4581.81
12,577.92
44,935.05
295,8713.78
54,1516.05
57,1971.67
137,4622.05
194,6131.41
205,6982.81
0,0.00
2,150.67
240,6674.15
40,946.39
7,205.16
0,0.00
11,674.29
0,0.00
31,1520.67
57,2465.99
9,353.35
0,0.00
0,0.00
0,0.00
1,8.07
0,0.00
5,111.28
0,0.00
0,0.00
0,0.00
0,0.00
8,516.58
35,1147.68
23,963.19
77,1911.19
4,183.23
0,0.00
12,552.51
2,72.52
0,0.00
26,1141.04
110,3859.33
25,1197.21
32,1459.47
6,176.14
0,0.00
11,647.00
48,2906.73
1,60.14
5,165.33
130,5524.55
0,0.00
0,0.00
0,0.00
2,50.21
0,0.00
72,5842.85
26,712.76
2,40.07
2,157.76
5,245.95
0,0.00
4,276.23
6,533.60
0,0.00
1,49.64
11,422.77
0,0.00
0,0.00
25,823.75
35,1468.38
58,2586.92
0,0.00
3,378.58
0,0.00
0,0.00
0,0.00
4,375.13
0,0.00
0,0.00
0,0.00
0,0.00
1,15.12
28,639.96
26,683.87
20,373.88
10,233.68
0,0.00
8,297.08
33,987.18
4,219.91
5,117.13
0,0.00
7,236.86
5,118.07
5,232.85
5,89.85
4,129.11
0,0.00
72,3077.27
24,659.21
5,175.22
0,0.00
17,517.69
0,0.00
0,0.00
5,225.62
0,0.00
0,0.00
0,0.00
0,0.00
8,445.96
7,176.81
9,434.06
9,293.93
0,0.00
18,643.94
13,674.23
0,0.00
0,0.00
3,272.29
35,1538.21
0,0.00
0,0.00
1,31.45
0,0.00
0,0.00
4,69.53
3,226.94
27,1590.12
2,107.56
0,0.00
0,0.00
0,0.00
2,84.24
0,0.00
0,0.00
0,0.00
7,517.04
4,241.43
0,0.00
2,154.92
0,0.00
0,0.00
9,320.83
0,0.00
5,160.43
0,0.00
4,56.30
8,282.98
0,0.00
0,0.00
15,278.65
14,508.40
0,0.00
2,152.04
109,3231.32
37,1730.77
0,0.00
80,2259.89
46,1129.81
0,0.00
0,0.00
0,0.00
28,609.34
0,0.00
19,734.61
0,0.00
0,0.00
0,0.00
0,0.00
8,345.69
43,1446.61
8,249.16
2,120.67
6,193.44
2,70.07
0,0.00
0,0.00
55,2436.43
7,84.59
0,0.00
0,0.00
8,318.73
0,0.00
0,0.00
0,0.00
8,343.99
215,5965.35
99,2909.09
196,5602.27
90,2457.83
0,0.00
30,1033.84
0,0.00
0,0.00
57,1899.31
7,239.96
0,0.00
0,0.00
1,51.17
0,0.00
43,1709.36
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
2,48.99
0,0.00
0,0.00
3,256.31
9,380.36
6,228.40
1,134.27
2,196.97
3,321.24
0,0.00
1,117.25
0,0.00
6,318.99
5,250.72
2,60.57
7,203.87
7,209.89
2,44.54
0,0.00
0,0.00
0,0.00
1,14.14
0,0.00
1,13.49
0,0.00
0,0.00
0,0.00
115,4551.40
7,263.26
63,1812.61
85,3567.95
68,2184.14
6,196.22
0,0.00
1,156.59
2,211.16
48,1763.21
11,317.87
9,220.23
49,1497.43
23,897.98
38,1727.44
10,176.48
23,1114.49
27,683.62
0,0.00
0,0.00
18,539.48
56,1310.52
41,1190.94
0,0.00
25,479.85
5,88.23
0,0.00
0,0.00
24,429.45
17,1158.16
7,221.62
0,0.00
96,3028.81
140,6094.80
35,1070.02
0,0.00
15,721.22
146,4221.99
194,5182.39
18,417.58
106,5123.37
136,4847.04
14,657.70
0,0.00
52,1075.76
101,2825.76
178,8225.03
10,357.83
0,0.00
0,0.00
354,13674.08
298,10830.69
6,269.30
140,3246.34
162,5278.44
0,0.00
12,284.97
0,0.00
1,94.47
0,0.00
0,0.00
18,588.64
0,0.00
0,0.00
4,117.80
0,0.00
1,61.19
0,0.00
25,573.10
5,70.02
0,0.00
0,0.00
2,61.54
4,322.23
0,0.00
2,95.19
7,390.02
9,432.81
0,0.00
0,0.00
8,175.79
32,1434.07
3,224.76
0,0.00
65,1379.77
263,7083.77
11,414.72
42,1173.56
0,0.00
76,4455.18
15,417.82
62,2712.98
0,0.00
77,6417.98
46,3505.43
0,0.00
0,0.00
1,9.40
0,0.00
1,21.40
5,137.72
5,456.77
5,383.03
0,0.00
1,9.75
0,0.00
8,321.24
16,531.30
0,0.00
0,0.00
5,337.60
0,0.00
4,168.33
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
2,191.84
0,0.00
0,0.00
1,10.84
4,168.21
1,19.87
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
12,708.52
0,0.00
4,86.83
3,67.64
0,0.00
2,153.31
2,42.31
0,0.00
13,347.43
14,439.85
7,261.26
1,52.72
0,0.00
21,485.59
2,10.47
0,0.00
28,1115.91
52,2477.72
0,0.00
0,0.00
15,292.98
19,287.35
123,4812.84
4,204.01
18,719.39
0,0.00
0,0.00
13,532.96
18,802.43
244,8854.98
83,2644.63
9,643.01
36,1386.79
53,1557.71
0,0.00
41,1425.84
117,3830.66
0,0.00
0,0.00
9,103.95
0,0.00
223,8126.25
9,166.20
56,2146.97
100,3606.67
182,5916.43
0,0.00
0,0.00
2,124.27
1,5.75
3,95.54
0,0.00
0,0.00
0,0.00
2,85.76
0,0.00
2,46.59
4,241.70
0,0.00
162,5529.75
172,4972.47
11,1239.63
17,975.42
35,1721.87
13,806.58
26,1555.92
73,5893.00
17,1052.34
10,434.62
0,0.00
6,209.84
0,0.00
102,4206.79
54,2367.94
15,1299.35
7,283.11
0,0.00
0,0.00
1,11.75
6,100.65
12,619.11
47,1856.79
60,1249.04
0,0.00
14,543.30
20,611.50
0,0.00
0,0.00
14,466.03
4,53.35
9,120.71
44,766.35
0,0.00
13,421.24
6,259.37
6,514.09
10,883.58
0,0.00
0,0.00
5,350.40
5,296.52
0,0.00
5,325.50
336,10529.20
270,7214.42
959,33446.31
345,12840.90
1,6.32
14,505.86
0,0.00
9,334.13
1,11.07
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
210,7508.59
222,7475.63
2,113.17
2,96.47
5,185.87
0,0.00
40,1283.93
83,2575.15
75,3844.48
102,3426.33
26,607.99
26,1021.77
118,3643.65
26,1072.65
9,671.35
6,598.59
9,155.76
0,0.00
0,0.00
9,209.75
0,0.00
0,0.00
0,0.00
25,1059.17
6,419.47
9,478.88
0,0.00
0,0.00
0,0.00
6,410.47
4,163.78
13,968.89
17,816.36
103,3545.91
157,5856.54
53,1924.04
13,540.19
9,274.51
27,1221.39
16,1092.08
0,0.00
0,0.00
37,1403.03
0,0.00
0,0.00
7,365.37
0,0.00
8,363.36
6,213.49
0,0.00
22,1908.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
2,196.44
0,0.00
0,0.00
0,0.00
1,159.79
4,173.33
0,0.00
0,0.00
0,0.00
3,75.59
0,0.00
78,2680.84
34,695.08
2,83.19
101,10781.95
4,202.75
123,4049.72
188,5618.03
9,469.36
5,206.13
1,10.19
11,200.99
69,1526.17
0,0.00
2,26.57
2,97.67
22,1215.72
10,649.13
12,800.44
0,0.00
0,0.00
0,0.00
17,342.43
0,0.00
0,0.00
316,7962.49
133,3382.00
127,3677.38
135,3074.64
0,0.00
0,0.00
0,0.00
4,51.83
75,2339.14
31,660.22
0,0.00
0,0.00
4,314.43
33,1982.14
1,121.75
31,3612.44
3,358.78
0,0.00
4,247.16
0,0.00
0,0.00
4,525.03
0,0.00
0,0.00
0,0.00
1,92.62
0,0.00
3,420.48
0,0.00
0,0.00
8,339.48
4,84.15
1,12.42
0,0.00
0,0.00
0,0.00
9,228.98
0,0.00
1,6.32
1,53.75
15,359.95
0,0.00
15,630.47
5,310.17
119,4465.88
151,6274.18
0,0.00
0,0.00
358,11848.84
315,9278.87
275,10609.40
1,20.57
0,0.00
9,418.06
0,0.00
34,771.82
9,1054.39
18,515.89
3,162.86
0,0.00
0,0.00
0,0.00
22,1188.34
188,7475.01
250,8321.79
0,0.00
0,0.00
6,107.12
0,0.00
195,6340.81
255,9839.28
0,0.00
17,444.42
0,0.00
164,4813.64
137,3917.53
8,241.16
15,424.20
37,610.38
0,0.00
3,90.36
14,512.23
112,3195.86
83,2345.71
7,281.89
4,159.96
15,609.10
15,874.90
0,0.00
3,92.06
5,139.03
2,20.01
287,11442.25
209,7416.21
16,733.12
15,707.30
14,679.66
31,688.24
0,0.00
39,2400.18
43,3253.05
11,439.45
0,0.00
3,214.86
0,0.00
43,1074.43
136,3383.15
18,518.14
228,8119.20
8,419.01
3,38.04
3,43.56
4,50.46
47,1676.76
83,1915.08
34,1719.33
35,1065.48
94,3210.75
85,3759.71
128,4540.22
25,934.42
108,4498.39
26,699.14
0,0.00
0,0.00
35,1535.48
1,172.37
34,1511.63
12,239.26
42,1811.92
15,378.62
178,4665.95
255,9288.49
5,164.87
11,650.24
8,245.83
0,0.00
193,8845.17
114,4813.56
15,497.45
194,6542.62
0,0.00
161,5397.94
51,1875.53
0,0.00
19,882.16
81,1973.86
75,2993.07
73,3389.77
102,4289.79
84,3091.27
19,632.45
41,1517.41
0,0.00
102,3768.61
157,5592.98
373,13533.01
449,15604.00
153,5959.65
4,91.71
67,1754.43
43,2056.66
0,0.00
10,411.27
3,206.83
69,2371.57
7,372.26
1,17.27
2,266.86
0,0.00
0,0.00
2,48.14
0,0.00
145,6474.77
118,5654.02
208,7077.37
1,15.97
0,0.00
0,0.00
4,185.36
0,0.00
12,441.99
12,315.21
5,253.42
0,0.00
0,0.00
0,0.00
55,1524.85
90,2076.54
196,5466.99
188,5459.62
279,8906.48
0,0.00
11,614.77
4,129.83
36,975.04
27,934.29
5,99.48
3,147.53
63,2549.78
160,6203.40
212,5483.23
21,488.92
1,35.97
0,0.00
0,0.00
0,0.00
631,31980.63
391,16689.23
304,13482.01
57,2858.39
38,1253.49
107,3128.45
1,15.57
0,0.00
0,0.00
0,0.00
208,8967.26
139,4464.34
1,180.37
11,368.84
3,61.54
20,841.90
11,527.72
22,756.96
6,133.55
0,0.00
1,96.15
1,89.19
1,94.04
3,48.71
0,0.00
0,0.00
183,8105.30
58,3146.36
69,3033.45
15,873.38
0,0.00
39,1406.28
0,0.00
73,3634.66
74,2515.81
38,1161.98
80,2962.67
80,3207.53
28,1704.79
2,90.81
0,0.00
3,18.54
3,214.29
0,0.00
0,0.00
0,0.00
0,0.00
14,988.03
0,0.00
13,718.29
6,521.37
82,2624.24
79,2362.79
67,2464.49
22,491.77
39,1450.18
6,175.92
0,0.00
0,0.00
0,0.00
0,0.00
2,26.07
0,0.00
42,2415.80
2,54.81
0,0.00
2,65.26
0,0.00
1,25.12
0,0.00
9,331.20
17,549.09
12,220.96
24,3276.45
0,0.00
37,2988.75
46,3362.88
3,143.36
3,295.33
3,186.58
214,6585.17
289,9854.52
3,85.34
0,0.00
154,4889.40
204,6367.53
17,854.64
0,0.00
0,0.00
0,0.00
62,1581.40
127,3584.38
25,728.18
4,108.51
0,0.00
8,209.73
0,0.00
0,0.00
0,0.00
2,25.76
3,39.28
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
3,41.18
34,1377.78
79,2378.47
25,951.43
0,0.00
1,24.62
0,0.00
35,1103.32
81,3734.37
63,1893.01
6,314.50
20,724.02
50,1388.87
0,0.00
17,401.37
9,226.18
5,485.73
0,0.00
0,0.00
66,4111.80
0,0.00
126,6000.74
5,352.97
0,0.00
0,0.00
14,375.87
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
36,1017.04
5,165.73
7,203.17
37,1943.34
16,706.80
2,173.64
1,178.10
0,0.00
67,2577.64
12,527.92
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
1,75.74
6,230.80
0,0.00
8,233.34
1,118.04
17,227.74
7,258.84
1,38.87
170,5117.30
300,13065.84
68,2192.68
0,0.00
0,0.00
2,39.22
2,58.91
17,252.91
0,0.00
0,0.00
0,0.00
20,982.23
136,4769.51
22,842.79
36,1105.02
84,2688.21
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
23,683.34
0,0.00
3,101.88
0,0.00
15,988.90
42,1749.24
42,2094.39
171,7202.12
5,288.78
0,0.00
7,188.87
0,0.00
27,779.46
87,4825.10
112,4893.54
70,2590.84
0,0.00
0,0.00
0,0.00
3,302.91
10,348.63
0,0.00
0,0.00
0,0.00
0,0.00
60,1369.32
0,0.00
0,0.00
16,782.84
0,0.00
0,0.00
18,626.98
0,0.00
24,807.80
50,2345.30
0,0.00
0,0.00
109,3140.89
265,8533.38
3,195.81
73,2861.69
256,9162.54
63,1523.21
4,306.66
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
6,236.09
4,152.45
15,604.28
69,3275.83
3,73.44
15,638.35
3,149.99
0,0.00
0,0.00
8,585.68
0,0.00
8,609.93
0,0.00
1,49.44
0,0.00
1,10.60
0,0.00
0,0.00
0,0.00
15,854.52
0,0.00
0,0.00
4,206.03
0,0.00
0,0.00
11,444.69
21,613.30
41,2202.82
0,0.00
74,3809.11
27,1192.74
24,1360.38
5,261.02
0,0.00
4,55.63
20,708.77
51,2640.10
20,518.70
4,83.26
0,0.00
11,533.77
0,0.00
0,0.00
1,13.77
0,0.00
2,147.09
0,0.00
1,6.24
2,182.49
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
1,18.77
0,0.00
7,327.04
14,264.75
63,2210.75
10,823.60
6,66.95
5,582.43
0,0.00
2,85.17
0,0.00
25,956.92
18,353.31
0,0.00
0,0.00
4,284.20
8,319.79
8,327.86
18,1004.18
15,349.77
1,15.70
0,0.00
2,67.02
1,53.00
0,0.00
16,546.45
6,236.09
31,1488.92
0,0.00
36,1713.00
43,1171.73
0,0.00
0,0.00
0,0.00
1,14.64
4,110.55
1,65.90
6,90.42
8,292.64
13,592.04
11,480.77
32,1527.36
11,514.97
8,185.96
55,2290.14
15,251.48
55,951.52
12,331.61
0,0.00
5,231.73
37,984.69
6,145.57
37,1539.19
5,214.85
0,0.00
9,192.21
42,1773.67
0,0.00
15,284.74
0,0.00
2,201.99
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
1,12.64
0,0.00
0,0.00
3,173.39
4,74.70
50,1398.00
9,206.33
20,405.80
0,0.00
1,4.75
0,0.00
3,87.58
9,117.58
7,500.27
1,34.50
0,0.00
1,195.09
1,9.65
0,0.00
1,3.84
26,1304.83
1,9.14
9,325.11
13,352.76
20,1101.62
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
25,622.48
8,295.18
0,0.00
8,221.84
27,825.01
59,2207.16
2,28.99
16,506.92
6,509.99
0,0.00
41,1610.64
41,1309.81
73,2800.34
229,6877.49
0,0.00
9,412.90
15,499.30
1,4.85
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
2,17.27
0,0.00
0,0.00
0,0.00
0,0.00
9,317.90
1,92.97
24,1066.63
8,624.93
0,0.00
0,0.00
30,1227.90
0,0.00
0,0.00
6,235.60
0,0.00
2,101.07
6,354.02
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
22,693.22
74,2714.10
0,0.00
0,0.00
56,1274.24
4,168.31
0,0.00
9,408.93
0,0.00
0,0.00
39,1650.30
0,0.00
0,0.00
1,33.30
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
9,343.85
0,0.00
0,0.00
6,91.52
40,1902.85
4,194.53
3,133.04
1,110.14
0,0.00
0,0.00
3,109.88
11,570.50
0,0.00
0,0.00
141,6615.10
68,3394.91
1,6.55
39,1282.70
99,3795.18
1,115.30
21,670.15
0,0.00
53,2184.04
8,194.88
24,586.03
31,940.29
0,0.00
0,0.00
1,36.72
3,111.49
8,346.06
0,0.00
1,85.74
0,0.00
79,2286.24
0,0.00
13,227.56
0,0.00
0,0.00
0,0.00
19,1080.40
8,281.69
0,0.00
0,0.00
0,0.00
0,0.00
1,161.69
0,0.00
0,0.00
0,0.00
0,0.00
0,0.00
20,937.30
147,5325.02
0,0.00
48,2065.46
49,1059.90
0,0.00
0,0.00
22,1055.71
1,43.04
0,0.00
0,0.00
72,2239.71
47,1902.19
0,0.00
0,0.00
68,2060.70
0,0.00
0,0.00
0,0.00
2,115.71
0,0.00
5,175.55
0,0.00
6,93.40
0,0.00
0,0.00
0,0.00
0,0.00
11,536.42
0,0.00
0,0.00
6,298.54
0,0.00
41,1098.09
25,338.14
0,0.00
2,47.21
0,0.00
0,0.00
15,736.98
62,1956.84
19,624.85
0,0.00
